simtime,x,y,z,course,climb,v,windX,windY,turn
92.422132872045,1607.71,3338.25,289.6,136.271,-1.2,6.9204,-1.44537,-2.95506,0
92.922132872045,1610.06,3335.79,289,136.248,-1.2,6.92189,-1.44232,-2.95588,0
93.422132872045,1612.42,3333.33,288.4,136.224,-1.2,6.92339,-1.43927,-2.9567,0
93.922132872045,1614.78,3330.87,287.8,136.201,-1.2,6.92489,-1.43622,-2.95752,0
94.422132872045,1617.14,3328.41,287.2,136.178,-1.2,6.92639,-1.43317,-2.95833,0
94.922132872045,1619.5,3325.94,286.6,136.155,-1.2,6.92789,-1.43012,-2.95914,0
95.422132872045,1621.86,3323.48,286,136.132,-1.2,6.9294,-1.42707,-2.95994,0
95.922132872045,1624.23,3321.02,285.4,136.109,-1.2,6.93091,-1.42402,-2.96075,0
96.422132872045,1626.6,3318.56,284.8,136.085,-1.2,6.93243,-1.42097,-2.96155,0
96.922132872045,1628.96,3316.11,284.2,136.062,-1.2,6.93395,-1.41792,-2.96234,0
97.422132872045,1631.33,3313.65,283.6,136.039,-1.2,6.93547,-1.41487,-2.96314,0
97.922132872045,1633.7,3311.19,283,136.016,-1.2,6.937,-1.41182,-2.96393,0
98.422132872045,1636.08,3308.73,282.4,135.993,-1.2,6.93853,-1.40876,-2.96471,0
98.922132872045,1638.45,3306.27,281.8,135.97,-1.2,6.94006,-1.40571,-2.9655,0
99.422132872045,1640.83,3303.81,281.2,135.947,-1.2,6.9416,-1.40266,-2.96628,0
99.922132872045,1643.2,3301.36,280.6,135.924,-1.2,6.94314,-1.39961,-2.96706,0
100.422132872045,1645.58,3298.9,280,135.902,-1.2,6.94468,-1.39656,-2.96783,0
100.922132872045,1647.96,3296.45,279.4,135.879,-1.2,6.94623,-1.3935,-2.9686,0
101.422132872045,1650.34,3293.99,278.8,135.856,-1.2,6.94778,-1.39045,-2.96937,0
101.922132872045,1652.73,3291.53,278.2,135.833,-1.2,6.94933,-1.3874,-2.97014,0
102.422132872045,1655.11,3289.08,277.6,135.81,-1.2,6.95089,-1.38434,-2.9709,0
102.922132872045,1657.5,3286.62,277,135.788,-1.2,6.95245,-1.38129,-2.97166,0
103.422132872045,1659.88,3284.17,276.4,135.765,-1.2,6.95402,-1.37824,-2.97242,0
103.922132872045,1662.27,3281.72,275.8,135.742,-1.2,6.95558,-1.37518,-2.97317,0
104.422132872045,1664.66,3279.26,275.2,135.72,-1.2,6.95715,-1.37213,-2.97392,0
104.922132872045,1667.06,3276.81,274.6,135.697,-1.2,6.95873,-1.36907,-2.97467,0
105.422132872045,1669.45,3274.36,274,135.674,-1.2,6.96031,-1.36602,-2.97541,0
105.922132872045,1671.84,3271.9,273.4,135.652,-1.2,6.96189,-1.36297,-2.97615,0
106.422132872045,1674.24,3269.45,272.8,135.629,-1.2,6.96347,-1.35991,-2.97689,0
106.922132872045,1676.64,3267,272.2,135.607,-1.2,6.96506,-1.35686,-2.97762,0
107.422132872045,1679.04,3264.55,271.6,135.584,-1.2,6.96665,-1.3538,-2.97835,0
107.922132872045,1681.44,3262.1,271,135.562,-1.2,6.96824,-1.35074,-2.97908,0
